campaign,cost,pCTR,click,pCTR_per_cost
538,1e-05,0.48009830277129284,0,48009.83027712928
7,1e-05,0.4798368092165766,0,47983.68092165766
7,1e-05,0.4798368092165766,0,47983.68092165766
497,1e-05,0.479608069498412,0,47960.80694984119
20,1e-05,0.4793643534331409,0,47936.435343314086
61,1e-05,0.4792897166887078,0,47928.97166887078
7,1.10032593111e-05,0.5272920278183711,0,47921.43972163258
446,1e-05,0.479176309458085,1,47917.630945808494
282,1e-05,0.4791132294494585,0,47911.322944945845
7,1e-05,0.47896397605774227,1,47896.397605774226
446,1e-05,0.4789347941559958,0,47893.47941559958
506,1e-05,0.47880210002121354,0,47880.21000212135
385,1e-05,0.478489429254748,1,47848.942925474796
518,1e-05,0.4784192735598972,1,47841.92735598972
303,1e-05,0.4782593050245455,0,47825.93050245455
350,1e-05,0.4782327562877109,1,47823.27562877109
518,1e-05,0.4780920636609704,0,47809.20636609704
572,2.08357655826e-05,0.9958334205654562,1,47794.42428537779
299,1e-05,0.47787476888509506,0,47787.4768885095
191,1e-05,0.47747251975645083,1,47747.25197564508
7,1e-05,0.47705721920993427,0,47705.72192099343
304,1.06137771817e-05,0.5061589400530919,1,47688.8605618929
374,1e-05,0.47687169349894104,1,47687.1693498941
222,1e-05,0.47685701051804447,0,47685.70105180444
222,1e-05,0.47685701051804447,1,47685.70105180444
64,1e-05,0.47655797789478704,0,47655.7977894787
299,1e-05,0.4763310055828769,0,47633.10055828768
518,1e-05,0.47631513349407245,0,47631.51334940724
347,1e-05,0.4763099492619003,0,47630.994926190026
16,1.02036605289e-05,0.4857208963569915,0,47602.61231557792
327,1e-05,0.4759848083613762,1,47598.48083613761
299,1e-05,0.4759008255703191,1,47590.08255703191
488,1e-05,0.4758111096343572,0,47581.11096343571
7,1e-05,0.47567543427496467,0,47567.543427496465
370,1.02941176909e-05,0.48956766998349793,0,47558.00202442564
349,1e-05,0.4755746289050864,1,47557.462890508636
0,1e-05,0.4755406673171594,0,47554.06673171593
24,1e-05,0.4754015557202698,1,47540.155572026975
191,1e-05,0.4753608512582466,1,47536.085125824655
7,1.25626055441e-05,0.5967326908883366,0,47500.71064426525
211,1e-05,0.4749431485146584,1,47494.31485146584
538,1e-05,0.47477590279194176,0,47477.59027919417
538,1e-05,0.47477590279194176,0,47477.59027919417
538,1e-05,0.47477590279194176,0,47477.59027919417
538,1e-05,0.47477590279194176,0,47477.59027919417
7,1.39958491509e-05,0.6643476365430644,1,47467.47620528217
517,1e-05,0.47447023696821333,1,47447.02369682133
276,1e-05,0.47429136695375673,0,47429.136695375666
530,1e-05,0.47391772272027993,1,47391.77227202799
220,1e-05,0.4738129320216714,0,47381.29320216714
526,1e-05,0.47325077963593,0,47325.077963592994
446,1e-05,0.4731525931573136,0,47315.25931573136
65,1e-05,0.473060204501736,1,47306.0204501736
518,1.04084083559e-05,0.4922588796307318,0,47294.347300631714
299,1e-05,0.47285376005333124,0,47285.37600533312
299,1e-05,0.47285376005333124,0,47285.37600533312
349,1e-05,0.47284044120869845,0,47284.04412086984
430,1e-05,0.4724775158313741,1,47247.751583137404
430,1e-05,0.4724775158313741,0,47247.751583137404
541,1e-05,0.47231358708439886,0,47231.35870843988
446,1e-05,0.4720649826467382,0,47206.49826467381
276,1e-05,0.47206259724747235,1,47206.25972474723
446,1e-05,0.47201469803607243,0,47201.46980360724
607,1e-05,0.47190007089645486,0,47190.007089645485
473,1e-05,0.4718508950345573,0,47185.089503455725
326,1e-05,0.4715059116927885,0,47150.59116927884
299,1e-05,0.47111150746161506,0,47111.150746161504
530,1.16773354237e-05,0.5499547953392779,1,47095.914897083865
7,1e-05,0.4705065656281283,0,47050.65656281283
342,1e-05,0.4703843964592508,0,47038.43964592508
279,1e-05,0.4701080377501088,0,47010.80377501088
446,1e-05,0.4699525953216202,0,46995.25953216202
555,1e-05,0.46940459950712693,0,46940.45995071269
555,1e-05,0.4691324942525165,0,46913.24942525165
488,1e-05,0.46902314776251336,1,46902.31477625133
514,1e-05,0.4688183391885077,0,46881.83391885077
152,2.12474802838e-05,0.9958334205654562,1,46868.30660691201
112,1e-05,0.4685301302450866,0,46853.013024508655
290,1.65764426783e-05,0.776628316557295,1,46851.32580188443
331,1e-05,0.46844574847356507,0,46844.5748473565
347,1e-05,0.468408031532952,0,46840.8031532952
138,1e-05,0.4681674237224403,0,46816.74237224403
7,2.12756894968e-05,0.9958334205654562,1,46806.164411979975
71,1e-05,0.467981759044694,0,46798.1759044694
538,1e-05,0.4677288210054807,1,46772.882100548064
538,1e-05,0.4677288210054807,1,46772.882100548064
538,1e-05,0.4677288210054807,0,46772.882100548064
538,1e-05,0.4677288210054807,0,46772.882100548064
331,1e-05,0.4676020403205159,1,46760.20403205159
538,1e-05,0.4676006520540903,0,46760.065205409024
538,1e-05,0.4676006520540903,0,46760.065205409024
538,1e-05,0.4676006520540903,0,46760.065205409024
517,1e-05,0.46751314681111206,1,46751.3146811112
304,1.29144553637e-05,0.6033600836268341,0,46719.74672062137
636,1.57202349842e-05,0.7339305154402167,1,46686.993939840664
439,1e-05,0.4665481261208228,0,46654.81261208228
24,1e-05,0.4664840571684762,0,46648.405716847614
405,2.13494007101e-05,0.9958334205654562,1,46644.56085150653
488,1e-05,0.4662931353160267,0,46629.31353160266
331,1e-05,0.4662336416230551,1,46623.36416230551
559,1e-05,0.4653793643369434,1,46537.93643369433
446,2.14219553506e-05,0.9958334205654562,1,46486.57903852667
64,1e-05,0.4645673918755194,1,46456.73918755193
342,1e-05,0.46420939295379027,0,46420.93929537902
81,1e-05,0.4640162730328368,0,46401.627303283676
279,1e-05,0.46355530455152083,0,46355.53045515208
279,1e-05,0.46355530455152083,0,46355.53045515208
559,1e-05,0.4634411613236996,1,46344.116132369956
56,1e-05,0.46339659032289954,0,46339.65903228995
190,2.1502733423e-05,0.9958334205654562,1,46311.94560131046
301,1e-05,0.46309919495832713,1,46309.919495832706
315,1e-05,0.46308553031076005,0,46308.553031076
301,1e-05,0.4628659621559444,0,46286.596215594436
347,1e-05,0.4628628726010882,0,46286.28726010882
521,1e-05,0.46253111293608934,0,46253.11129360893
544,1e-05,0.46223070559426443,1,46223.07055942644
614,1e-05,0.46222049621959205,1,46222.0496219592
354,1e-05,0.46201731121877876,0,46201.73112187787
112,1e-05,0.4617328590836128,1,46173.28590836127
276,1e-05,0.4616125305025526,0,46161.253050255254
7,1e-05,0.46141649406918156,0,46141.64940691815
191,2.1588251014e-05,0.9958334205654562,1,46128.4899790936
7,1.21682943144e-05,0.5611182008359407,1,46113.135196928255
614,1.37638990519e-05,0.6345464685360612,0,46102.23208869488
446,2.16149473015e-05,0.9958334205654562,1,46071.51739372267
614,1e-05,0.4606972792974143,0,46069.72792974142
457,1e-05,0.4605479253628841,0,46054.792536288405
291,1e-05,0.46028970360352295,1,46028.970360352294
7,1e-05,0.45942737914087395,0,45942.73791408739
7,1e-05,0.4593669943640074,0,45936.69943640074
399,1e-05,0.45922110462371907,1,45922.1104623719
331,1e-05,0.4592145323755476,0,45921.45323755476
277,1e-05,0.45921336718324124,0,45921.33671832412
398,1e-05,0.45874595751224556,0,45874.59575122455
530,1e-05,0.45851413488341675,1,45851.41348834167
51,1e-05,0.458387752243601,0,45838.7752243601
291,1e-05,0.4581663850068048,1,45816.63850068048
299,1e-05,0.45810841645715283,0,45810.84164571528
156,1e-05,0.4579851228468269,0,45798.512284682685
475,1e-05,0.4578714380886718,0,45787.14380886718
514,1e-05,0.4578203134722401,0,45782.03134722401
538,1e-05,0.4576518595003146,0,45765.18595003146
538,1e-05,0.4576518595003146,0,45765.18595003146
475,1e-05,0.4574632838568564,0,45746.328385685636
518,1e-05,0.4574614851901915,0,45746.148519019145
475,1e-05,0.4574427906386791,1,45744.27906386791
538,1e-05,0.4568450427041825,0,45684.50427041825
538,1e-05,0.4568450427041825,0,45684.50427041825
313,2.18151330045e-05,0.9958334205654562,1,45648.743941191504
518,1e-05,0.45637017083740256,0,45637.017083740255
480,1e-05,0.45629646653992584,0,45629.64665399258
446,2.18260671132e-05,0.9958334205654562,1,45625.875491017556
130,1e-05,0.4559986514503076,0,45599.86514503076
128,1e-05,0.4559628487740981,0,45596.28487740981
190,1e-05,0.45587779830132935,0,45587.77983013293
408,2.18522723984e-05,0.9958334205654562,1,45571.16085731981
446,1e-05,0.45567513166138685,0,45567.513166138684
473,1e-05,0.4554925800437144,0,45549.25800437143
518,1e-05,0.45545922123446175,1,45545.92212344617
196,1e-05,0.4554055079087982,0,45540.55079087982
299,1e-05,0.4553623542442336,0,45536.23542442336
279,1.25014595687e-05,0.5691228905913164,1,45524.51555466641
15,1e-05,0.45511766604268095,0,45511.766604268094
105,1e-05,0.455115898713245,0,45511.5898713245
304,1e-05,0.4547557185384155,0,45475.571853841546
505,1e-05,0.4547043051090584,0,45470.43051090583
446,1e-05,0.4546865516050261,0,45468.6551605026
446,2.1903137336e-05,0.9958334205654562,1,45465.3324448048
290,1e-05,0.45458576938303,1,45458.576938303
517,1e-05,0.45447369662224024,0,45447.369662224024
518,1e-05,0.45434949569248717,0,45434.94956924871
518,1e-05,0.45434949569248717,1,45434.94956924871
299,1e-05,0.4543169560629946,0,45431.69560629946
299,1e-05,0.45372987430742606,0,45372.9874307426
518,1e-05,0.45332497100714014,1,45332.49710071401
518,1e-05,0.45310464886696944,0,45310.464886696944
331,1e-05,0.45305586361312133,1,45305.58636131213
20,1e-05,0.4526670295931643,0,45266.702959316426
518,1e-05,0.4525988058898217,0,45259.88058898217
349,1e-05,0.4524349185173492,0,45243.491851734914
349,1e-05,0.4523634739937026,0,45236.34739937026
446,1e-05,0.4522026843748261,0,45220.268437482606
261,1e-05,0.4519524064717777,0,45195.240647177765
517,1e-05,0.45182168942323014,1,45182.16894232301
326,2.20588244059e-05,0.9958334205654562,1,45144.446605191886
506,2.20588244059e-05,0.9958334205654562,1,45144.446605191886
526,2.20588244059e-05,0.9958334205654562,1,45144.446605191886
211,1e-05,0.4511738417441487,0,45117.38417441487
7,1e-05,0.45109290765877774,0,45109.29076587777
385,1e-05,0.45099689814351485,1,45099.689814351485
7,1e-05,0.4508511223423945,0,45085.112234239445
384,1e-05,0.45080547483038186,0,45080.54748303818
446,1e-05,0.45067035446588927,1,45067.035446588925
446,1e-05,0.4506075251238441,0,45060.75251238441
446,1e-05,0.4505923673820447,0,45059.23673820447
7,1.02147200437e-05,0.46002781078728205,0,45035.77276902537
385,1.00673233425e-05,0.4533058113291855,0,45027.44134734594
299,1e-05,0.44968840814610855,0,44968.84081461085
347,1e-05,0.4496447214049768,0,44964.47214049767
301,1e-05,0.44953192335424363,1,44953.19233542436
299,1e-05,0.44948732144414705,0,44948.7321444147
518,1e-05,0.4494494752482039,1,44944.94752482038
133,1e-05,0.44938830880723607,0,44938.8308807236
538,1e-05,0.4492421209448146,1,44924.21209448145
439,1.11124094795e-05,0.49920316297031847,0,44923.03526892531
299,1e-05,0.44864956594840116,0,44864.956594840114
636,1e-05,0.4483264991740523,0,44832.64991740523
501,2.22247312334e-05,0.9958334205654562,1,44807.44491833888
501,2.22248145763e-05,0.9958334205654562,1,44807.276890732246
446,1e-05,0.44805809779443273,0,44805.80977944327
398,1e-05,0.44803575961569936,0,44803.575961569935
24,1e-05,0.4479981564815044,0,44799.815648150434
399,1.38232248968e-05,0.6192324105320348,0,44796.52289209182
279,1.06897476587e-05,0.47882714462493214,0,44793.1195303036
351,1e-05,0.44786044033951383,0,44786.04403395138
429,1e-05,0.44774560366765054,0,44774.56036676505
446,1.00355102297e-05,0.4493320558078181,1,44774.21132789283
121,1e-05,0.4477271993218754,1,44772.71993218754
64,1e-05,0.44772487778636294,0,44772.48777863629
11,1e-05,0.4475057117630626,0,44750.57117630626
518,1e-05,0.4472951225740075,0,44729.51225740075
350,1e-05,0.4472573336984117,1,44725.73336984117
382,1e-05,0.44710993976578106,0,44710.9939765781
382,1e-05,0.44710993976578106,0,44710.9939765781
446,1e-05,0.4471021939712728,0,44710.21939712728
538,1e-05,0.4470887344706623,1,44708.873447066224
538,1e-05,0.4470887344706623,0,44708.873447066224
538,1e-05,0.4470887344706623,0,44708.873447066224
538,1e-05,0.4470887344706623,0,44708.873447066224
538,1e-05,0.4470887344706623,0,44708.873447066224
538,1e-05,0.4470887344706623,0,44708.873447066224
538,1e-05,0.4470887344706623,0,44708.873447066224
538,1e-05,0.4470887344706623,0,44708.873447066224
538,1e-05,0.4470887344706623,0,44708.873447066224
538,1e-05,0.4470887344706623,0,44708.873447066224
538,1e-05,0.4470887344706623,0,44708.873447066224
538,1e-05,0.4470887344706623,0,44708.873447066224
538,1e-05,0.4470887344706623,0,44708.873447066224
7,1e-05,0.4469547235006516,0,44695.47235006515
541,1e-05,0.4467765989867173,0,44677.65989867172
29,1.12615269531e-05,0.5031144746732679,0,44675.511302201674
211,1e-05,0.44649437408858056,1,44649.43740885805
299,1e-05,0.446279152678395,0,44627.9152678395
106,1e-05,0.446170039227627,0,44617.0039227627
559,1e-05,0.4461370298001481,0,44613.7029800148
446,1e-05,0.44599763556856126,0,44599.76355685612
446,1e-05,0.44599763556856126,0,44599.76355685612
501,2.23436144125e-05,0.9958334205654562,1,44569.03892900798
299,1e-05,0.44544884932133644,0,44544.88493213364
349,1e-05,0.4454195574200657,0,44541.95574200657
211,1e-05,0.44524945038171826,0,44524.94503817182
446,1e-05,0.44503672523375104,0,44503.6725233751
446,1e-05,0.44503672523375104,0,44503.6725233751
475,1.03465401951e-05,0.46045718591725393,0,44503.493654363905
7,1e-05,0.4448089602017183,1,44480.89602017182
469,1e-05,0.4444984841727118,0,44449.848417271176
384,1.21240676216e-05,0.53862709307065,0,44426.269291920034
518,1e-05,0.44426050784078175,0,44426.05078407817
475,2.24175041213e-05,0.9958334205654562,1,44422.13616542908
497,1e-05,0.44413235936857,0,44413.235936856996
541,1.11124094795e-05,0.49347596894616774,1,44407.6480313765
349,1e-05,0.4440359390464977,0,44403.593904649766
282,1.25014595687e-05,0.5550552409623615,0,44399.23497829466
518,1e-05,0.44398979991285376,1,44398.97999128537
315,1e-05,0.44387065316178176,0,44387.065316178174
564,1e-05,0.4435191898123689,0,44351.918981236886
559,1e-05,0.44337548541972316,0,44337.54854197231
626,1e-05,0.44313206102270347,1,44313.20610227034
446,1e-05,0.44311661736288077,1,44311.66173628807
211,1e-05,0.4430712060588298,0,44307.12060588298
606,1e-05,0.44298577676379675,0,44298.57767637967
381,1e-05,0.44295178403651125,0,44295.17840365112
351,1e-05,0.44291075283231796,1,44291.07528323179
433,1e-05,0.4427772611878881,0,44277.72611878881
541,1e-05,0.4426118494263209,1,44261.18494263209
434,1e-05,0.44254125516956105,0,44254.125516956105
51,1e-05,0.44247487857387163,1,44247.48785738716
130,1e-05,0.4423385632930727,1,44233.856329307266
277,1e-05,0.4423366188080764,1,44233.66188080764
211,1.03487890008e-05,0.4577041548682661,0,44227.79852143897
385,1e-05,0.44226873399862204,0,44226.8733998622
469,2.25225204381e-05,0.9958334205654562,1,44215.00796513273
190,1e-05,0.4420879026742668,0,44208.79026742667
277,1e-05,0.44197644992283386,1,44197.644992283385
544,1e-05,0.44196161581370025,0,44196.16158137002
517,1.11124094795e-05,0.4909300891082486,1,44178.54561730368
475,1e-05,0.4415739160991066,0,44157.39160991066
475,1e-05,0.4415739160991066,0,44157.39160991066
195,1e-05,0.44144004042408513,0,44144.00404240851
446,1e-05,0.44143460387390293,0,44143.46038739029
304,1.06924547877e-05,0.471728554427989,0,44117.890960889454
264,1.20784144517e-05,0.5328611229036294,0,44116.81061570386
398,1e-05,0.4411385919761696,0,44113.859197616955
519,1e-05,0.44099229635794446,0,44099.22963579444
488,1e-05,0.44083951351428863,0,44083.951351428856
301,1e-05,0.44064441552151684,1,44064.44155215168
518,1e-05,0.4405082897969447,0,44050.82897969447
371,1e-05,0.44037102934139594,0,44037.10293413959
614,1e-05,0.44035496643175875,0,44035.49664317587
519,1e-05,0.4399752509642274,0,43997.52509642274
276,1e-05,0.4398431998865971,1,43984.31998865971
518,1e-05,0.4397552817377691,0,43975.52817377691
131,1e-05,0.4396328015099702,0,43963.280150997016
446,1e-05,0.4395282115077507,0,43952.82115077507
29,1e-05,0.4393069224956599,1,43930.69224956598
7,1e-05,0.438602445249761,1,43860.24452497609
304,1e-05,0.43851794023304314,0,43851.79402330431
446,1e-05,0.43844497676258853,0,43844.49767625885
446,1e-05,0.43844497676258853,0,43844.49767625885
518,1e-05,0.4383807974356425,0,43838.079743564245
446,1e-05,0.4381885322169368,0,43818.85322169368
509,1e-05,0.4381679119579049,0,43816.79119579049
299,1e-05,0.43815551748522397,0,43815.55174852239
384,1e-05,0.43780561185279226,1,43780.56118527922
59,1e-05,0.43780170503207044,0,43780.17050320704
636,1.17647078107e-05,0.5150423710011575,0,43778.59435937087
275,1e-05,0.43763991402509017,0,43763.99140250901
488,1e-05,0.43755500286000915,1,43755.50028600091
518,1e-05,0.43748234309596584,1,43748.23430959658
48,1e-05,0.4373388936709257,0,43733.88936709257
299,1e-05,0.43733620530301154,0,43733.62053030115
299,1e-05,0.4371889256936489,0,43718.892569364885
446,1e-05,0.4370809577410267,0,43708.095774102665
276,1e-05,0.4370575982392866,1,43705.75982392865
446,2.27881436751e-05,0.9958334205654562,1,43699.62884048238
95,1e-05,0.43677514606928747,0,43677.514606928744
473,1e-05,0.4367465926120162,0,43674.65926120162
370,1e-05,0.43667876760146856,1,43667.87676014685
276,1e-05,0.4366708055325414,0,43667.080553254134
518,1e-05,0.4365272541538104,0,43652.725415381035
7,1e-05,0.4364584611641669,0,43645.84611641669
518,1e-05,0.43643713039110543,1,43643.71303911054
278,1e-05,0.43632072070630334,0,43632.07207063033
301,1e-05,0.4362413791987289,0,43624.13791987289
517,1e-05,0.43620414837799343,0,43620.41483779934
446,1.23183954218e-05,0.5368082382935875,0,43577.77290892871
370,1e-05,0.43511494369350373,0,43511.49436935037
466,1e-05,0.4350839122604721,0,43508.391226047206
156,1e-05,0.4350010423906597,0,43500.104239065964
446,1.11124072881e-05,0.48335944753570603,1,43497.27606306544
518,1.06580739256e-05,0.4635917617102415,0,43496.76732835604
530,1e-05,0.4349560200756125,0,43495.60200756125
362,1e-05,0.4349171738577354,0,43491.71738577353
629,1e-05,0.434851179811652,0,43485.1179811652
350,1e-05,0.4346152508978468,1,43461.52508978468
279,1e-05,0.4346058648972035,0,43460.58648972034
279,1e-05,0.4346058648972035,0,43460.58648972034
84,1e-05,0.4345831474675167,0,43458.31474675167
398,1.17647078107e-05,0.5111084333484255,0,43444.20971369748
518,1e-05,0.4344418120168244,1,43444.18120168244
518,1e-05,0.43443036370189686,0,43443.036370189686
489,1e-05,0.43435678389536225,0,43435.678389536224
279,1e-05,0.4342472725770686,0,43424.72725770685
473,1e-05,0.4341958492079446,0,43419.584920794456
518,1.22543756052e-05,0.5318167365538199,0,43398.109678321736
211,1e-05,0.43388781222616085,0,43388.78122261608
211,1e-05,0.43377795595621294,0,43377.79559562129
220,1e-05,0.4337610406409106,0,43376.10406409106
537,1e-05,0.43372500570823513,1,43372.50057082351
